noun,adjective,wiki_similarity,ldp_similarity
dart,brass,0.3597484529018402,nan
dinner,meatball,0.3688850700855255,0.34282684326171875
machine,fax,0.5503873825073242,0.49816569685935974
phone,fax,0.6228305697441101,0.16523584723472595
paper,wax,0.4126203656196594,0.017771445214748383
coat,wax,0.41008612513542175,0.08891113102436066
pants,sweat,0.47429436445236206,0.26036787033081055
gland,sweat,0.41873306035995483,nan
top,sweat,0.2796200215816498,0.052220214158296585
shirt,sweat,0.45877617597579956,0.08165564388036728
plane,air,0.4643898606300354,0.37245047092437744
push,air,0.3535268008708954,0.21132943034172058
conditioner,air,0.5701348185539246,0.4929867386817932
balloon,air,0.49144312739372253,0.4238952398300171
boy,dragon,0.4823152720928192,0.37165117263793945
attack,dragon,0.3335091769695282,0.42216771841049194
game,dragon,0.43618255853652954,0.22309288382530212
bear,dragon,0.3807719349861145,0.4833378195762634
picture,dragon,0.38108766078948975,0.24174745380878448
piece,dragon,0.3709392547607422,0.1104087084531784
guy,dragon,0.3798314929008484,0.3695446848869324
food,picnic,0.43091219663619995,0.31978994607925415
meal,picnic,0.5239986181259155,0.5826959609985352
bench,picnic,0.35905587673187256,0.2642480134963989
blanket,picnic,0.34441110491752625,0.2877621352672577
basket,picnic,0.4154703617095947,0.13294877111911774
table,picnic,0.4447445273399353,0.27683544158935547
cat,tom,0.47650444507598877,0.43935373425483704
door,barn,0.4979141354560852,0.5367873907089233
driver,pile,0.34621214866638184,0.25115206837654114
fencing,timber,0.40383124351501465,nan
soup,goldfish,0.43739521503448486,0.7474008798599243
day,goldfish,0.29625195264816284,0.09967413544654846
jumping,goldfish,0.30896028876304626,0.1934911012649536
shake,flaming,0.2590641379356384,nan
desk,flaming,0.23367241024971008,nan
popsicle,cherry,0.41797855496406555,0.6703808307647705
pie,cherry,0.4597170054912567,0.5636129379272461
vanilla,cherry,0.4745767116546631,0.8091543316841125
tomato,cherry,0.5024397969245911,0.8144161701202393
dinner,crocodile,0.3603810966014862,0.14977283775806427
handle,toilet,0.3342588245868683,0.45802074670791626
seat,toilet,0.47331702709198,0.45691725611686707
paper,toilet,0.46821334958076477,0.5106927752494812
kick,karate,0.41477084159851074,0.1941235512495041
chop,karate,0.4046821594238281,0.6162780523300171
suit,karate,0.3016679883003235,0.5235339999198914
ballerina,karate,0.3607542812824249,0.699718177318573
girl,karate,0.39290404319763184,0.31822752952575684
season,caravan,0.37014517188072205,nan
dance,kids,0.40148162841796875,0.037646688520908356
block,kids,0.3131924271583557,0.2488226741552353
day,kids,0.4223480224609375,0.4891573190689087
honey,kids,0.3436180651187897,0.013675548136234283
wreath,holly,0.490387499332428,0.8976933360099792
leaf,holly,0.487003356218338,0.44696488976478577
bar,student,0.34011340141296387,0.5676145553588867
band,student,0.4158240854740143,0.4541270434856415
nurse,student,0.48962581157684326,0.8010759353637695
ventilation,roof,0.4898328483104706,nan
rack,roof,0.42143726348876953,0.406962513923645
oil,cod,0.4394887089729309,nan
file,bat,0.23579388856887817,nan
coat,plaid,0.5073497295379639,nan
jade,lilac,0.4561670422554016,nan
machine,smoke,0.34300050139427185,0.6385625004768372
stack,smoke,0.43792811036109924,0.019287051633000374
salmon,smoke,0.36567091941833496,0.5815557837486267
alarm,smoke,0.44521087408065796,0.6770736575126648
tablet,smoke,0.27829253673553467,nan
repair,radio,0.33927348256111145,0.1441771388053894
cassette,radio,0.4752310514450073,nan
hoop,basketball,0.5477979779243469,0.6795605421066284
teacher,swimming,0.36930540204048157,0.019939983263611794
suit,swimming,0.35263052582740784,0.2210841029882431
guy,swimming,0.2883172333240509,0.09080997109413147
pool,swimming,0.6618828177452087,0.7040204405784607
driver,taxi,0.6641531586647034,0.5912901759147644
man,taxi,0.41659241914749146,0.4494665861129761
advisor,chief,0.49845319986343384,nan
accountant,chief,0.359551340341568,nan
gum,skittle,0.3277897834777832,nan
dog,singing,0.37188583612442017,0.11372095346450806
mama,singing,0.3971271514892578,-0.10746727138757706
song,singing,0.6367471218109131,0.31395217776298523
contest,singing,0.35444527864456177,0.504469633102417
mommy,singing,0.3099702298641205,-0.1554066240787506
drawer,singing,0.30071893334388733,-0.12353140115737915
voice,singing,0.558809757232666,0.23186497390270233
shop,gift,0.5173869132995605,0.6679571866989136
pig,house,0.44674617052078247,0.33981359004974365
spider,house,0.48563152551651,0.24678948521614075
beam,house,0.41505107283592224,0.21225059032440186
boot,puddle,0.38099485635757446,0.5204410552978516
basin,wash,0.43861135840415955,nan
room,wash,0.36806851625442505,0.3454730808734894
cloth,wash,0.4963465929031372,0.25302088260650635
pit,tar,0.4000619053840637,nan
sword,bronze,0.4827260375022888,0.27902770042419434
watch,wrist,0.44861844182014465,0.08986717462539673
scream,guy,0.3577611446380615,-0.008655309677124023
wizard,guy,0.42770808935165405,0.26369303464889526
robot,guy,0.43726542592048645,0.4070742726325989
talking,guy,0.43717798590660095,0.0980084091424942
beard,guy,0.48091161251068115,0.4034985303878784
knight,guy,0.45682254433631897,0.48611804842948914
walking,guy,0.35515400767326355,0.15303632616996765
dancing,guy,0.37157461047172546,0.07003770023584366
man,worker,0.5405632853507996,0.25662368535995483
operation,cataract,0.4205348789691925,nan
bear,panda,0.3830118477344513,0.5695208311080933
coat,leather,0.5156681537628174,nan
case,leather,0.3619319200515747,nan
jacket,leather,0.6225724816322327,nan
hall,entrance,0.5520734786987305,nan
door,entrance,0.6061420440673828,nan
floor,ocean,0.46050021052360535,0.21062242984771729
world,ocean,0.5085094571113586,0.7274836301803589
ship,ocean,0.56870436668396,0.59352707862854
animal,ocean,0.4677696228027344,0.478829562664032
wave,ocean,0.4885612726211548,0.32124918699264526
train,ocean,0.34178346395492554,0.5194476246833801
book,ocean,0.3584353029727936,0.2762886881828308
drop,vitamin,0.22884228825569153,0.11520560085773468
pill,vitamin,0.4751904308795929,nan
boil,pig,0.3109320104122162,0.13993439078330994
roll,pig,0.3267970383167267,-0.002308964729309082
door,garage,0.5253583192825317,0.6044864654541016
key,garage,0.2923966646194458,0.3831172585487366
game,paddle,0.39291420578956604,0.01424586120992899
wheel,paddle,0.5069919228553772,0.346845418214798
light,brake,0.46116936206817627,nan
dust,brake,0.4292129576206207,nan
drum,brake,0.4437185525894165,nan
fluid,brake,0.4244471788406372,nan
pad,brake,0.3920237421989441,nan
elephant,sister,0.34447169303894043,0.2749616205692291
game,sister,0.30265551805496216,0.2443476915359497
church,sister,0.3745321035385132,0.6130894422531128
fight,sister,0.37061160802841187,0.15232379734516144
caravan,motor,0.47750410437583923,nan
bridge,motor,0.3832041025161743,0.08637593686580658
car,motor,0.6201509237289429,0.06749856472015381
stick,lip,0.4637683033943176,0.24904370307922363
ride,bus,0.5587984323501587,0.35634705424308777
fare,bus,0.46286582946777344,nan
ticket,bus,0.4861857295036316,0.32461756467819214
driver,bus,0.6010130643844604,0.45753079652786255
puzzle,bus,0.27083730697631836,0.29563653469085693
park,bus,0.4876706898212433,0.40546149015426636
sand,triceratops,0.28677499294281006,0.09028560668230057
crossing,fare,0.3305392265319824,nan
tree,money,0.30412399768829346,0.1840132623910904
card,money,0.4312799274921417,0.42231401801109314
broker,money,0.3508020043373108,nan
machine,money,0.45506998896598816,0.42415887117385864
day,sunny,0.4538416862487793,0.31073981523513794
path,sunny,0.3123109042644501,0.24187925457954407
spot,sunny,0.3928673267364502,0.06576532125473022
road,sunny,0.2935551106929779,0.1711495965719223
side,sunny,0.3496967852115631,-0.06673286855220795
tiling,wall,0.38908663392066956,nan
clock,wall,0.4678456783294678,0.350021094083786
drawer,wall,0.41209736466407776,0.5326706171035767
light,wall,0.3921048045158386,0.4932459592819214
tile,wall,0.5066472887992859,0.15095572173595428
eye,cock,0.38650691509246826,0.26783493161201477
dress,wedding,0.5671825408935547,0.24698099493980408
ring,wedding,0.46904879808425903,0.27433574199676514
day,wedding,0.41926854848861694,0.36815884709358215
video,nap,0.34656524658203125,0.22619202733039856
paperback,book,0.6504508256912231,nan
honey,book,0.3754012882709503,0.024154338985681534
tray,book,0.36925172805786133,0.36709845066070557
sticker,book,0.4427863657474518,0.4470757246017456
baby,hillbilly,0.3621094822883606,nan
burger,skunk,0.3711290657520294,0.512761116027832
salad,skunk,0.33802589774131775,0.6012012362480164
stew,skunk,0.41382408142089844,0.829407274723053
baby,skunk,0.4378781020641327,0.17949312925338745
pie,blueberry,0.4498755633831024,0.5189447402954102
juice,blueberry,0.48995262384414673,0.22919392585754395
tea,blueberry,0.432954341173172,0.33217382431030273
bar,blueberry,0.2677084803581238,0.6039411425590515
board,chalk,0.41639846563339233,0.5459264516830444
duster,chalk,0.3801625370979309,0.28849977254867554
family,carp,0.32547682523727417,nan
garden,herb,0.5571029186248779,nan
bedroom,alcove,0.5647532939910889,nan
card,note,0.409068763256073,0.33215248584747314
brown,hash,0.38822412490844727,nan
pot,chamber,0.359359472990036,nan
lady,fairy,0.49744224548339844,0.48353439569473267
baby,fairy,0.40378376841545105,0.24663180112838745
pony,fairy,0.476239413022995,0.5538626909255981
pastor,day,0.2985759973526001,nan
game,day,0.49012649059295654,0.4113450050354004
person,day,0.5074358582496643,0.3522718548774719
school,day,0.5029512643814087,0.36743080615997314
break,day,0.4140222370624542,0.0006712377071380615
cake,cream,0.5416419506072998,0.509469747543335
tub,cream,0.47955113649368286,0.2466336339712143
taste,cream,0.45525702834129333,0.28799593448638916
cheese,cream,0.48817867040634155,0.5380775928497314
sandwich,cream,0.376571923494339,0.5449769496917725
cone,cream,0.43003910779953003,0.5842406749725342
truck,cream,0.39023372530937195,0.17598000168800354
chocolate,cream,0.5487035512924194,0.6598883867263794
food,puppy,0.36451151967048645,0.2855793535709381
dog,puppy,0.7839492559432983,0.7573866248130798
doggy,puppy,0.6585537195205688,0.7050129175186157
mom,puppy,0.48418325185775757,0.2589627802371979
bark,puppy,0.48141080141067505,0.4206993579864502
guy,puppy,0.4427509307861328,0.45637598633766174
blanket,puppy,0.35433855652809143,0.5078975558280945
print,puppy,0.33641982078552246,0.2418493628501892
stripper,varnish,0.3598160147666931,nan
paint,varnish,0.5904965400695801,nan
stain,varnish,0.48980337381362915,nan
panel,instrument,0.38681164383888245,nan
painting,face,0.3463771939277649,0.11949888616800308
pumpkin,face,0.31874245405197144,0.5082319974899292
cake,face,0.3252706229686737,0.34446242451667786
guy,face,0.3759838938713074,0.32784780859947205
piece,curve,0.3755948543548584,0.28932416439056396
bun,raisin,0.43627721071243286,0.7000303268432617
cookie,raisin,0.4588029980659485,0.48719602823257446
bar,milk,0.276530921459198,0.50046306848526
man,milk,0.3868867754936218,0.054161474108695984
pint,milk,0.4900023937225342,nan
pitcher,milk,0.3970817029476166,0.07684451341629028
cow,milk,0.6691322326660156,0.04129009693861008
shake,milk,0.33885490894317627,0.3054415285587311
bottle,milk,0.5502799153327942,0.6071052551269531
mustache,milk,0.3783744275569916,0.3357466161251068
jug,milk,0.5161489248275757,0.2134547233581543
puppet,string,0.4082389771938324,0.1346275806427002
bean,string,0.4025995135307312,0.5519229173660278
storm,rain,0.596115231513977,0.37773337960243225
glasses,rain,0.3683144450187683,0.060789622366428375
day,rain,0.4253796339035034,0.21791356801986694
bow,rain,0.37436655163764954,0.48361027240753174
umbrella,rain,0.38308796286582947,0.2389916181564331
shower,rain,0.5366350412368774,0.2479085624217987
forest,rain,0.5294304490089417,0.49500012397766113
fork,hammer,0.3847859501838684,0.7010011076927185
head,hammer,0.48550301790237427,0.4163475036621094
walking,caterpillar,0.29223504662513733,0.3082541823387146
girl,skating,0.34722375869750977,0.081828773021698
song,lady,0.4574447274208069,0.2667788863182068
toy,lady,0.3957759737968445,0.17324326932430267
bug,lady,0.3819456696510315,0.5836330056190491
car,lady,0.47717103362083435,0.2565208077430725
piece,edge,0.4081246852874756,0.6245999336242676
scientist,computer,0.5291109085083008,nan
man,computer,0.42027974128723145,0.20237529277801514
person,computer,0.43750065565109253,0.3432987332344055
game,computer,0.5075278878211975,0.5439695715904236
lady,farmer,0.4661109745502472,0.560449481010437
truck,farmer,0.4701964855194092,0.3965502977371216
overalls,farmer,0.4527199864387512,0.36583858728408813
guy,farmer,0.4502149522304535,0.4520973861217499
market,farmer,0.47037196159362793,0.6157590746879578
man,farmer,0.539560079574585,0.4977889657020569
bridge,troll,0.35568109154701233,0.424349308013916
person,troll,0.42015039920806885,0.47680723667144775
mine,slate,0.3068259060382843,nan
car,police,0.5469456911087036,0.2913145124912262
station,police,0.5327026844024658,0.41405269503593445
man,police,0.480998158454895,0.4151405096054077
guard,police,0.4362027645111084,0.4153323173522949
diamond,rectangle,0.43414199352264404,0.809755265712738
door,rectangle,0.3453761637210846,0.23309792578220367
book,rectangle,0.41389381885528564,0.21593934297561646
servant,hall,0.3996835947036743,nan
closet,hall,0.42473047971725464,0.5484522581100464
lighting,hall,0.3917723000049591,nan
puddle,mud,0.5828138589859009,0.6231434345245361
truck,mud,0.47572076320648193,0.37881001830101013
pile,mud,0.521773099899292,0.5552295446395874
pool,mud,0.4553467035293579,0.6509366035461426
pie,mud,0.33404314517974854,0.35989445447921753
color,mud,0.29975950717926025,-0.03483551740646362
pot,mud,0.3534948229789734,0.5226266384124756
trail,mud,0.3651595115661621,0.36227625608444214
pit,mud,0.49345967173576355,0.4904913306236267
line,mud,0.37523889541625977,0.2995852828025818
water,mud,0.5495138168334961,0.5428091883659363
music,arcade,0.4378444254398346,0.030807014554739
side,cocktail,0.3293458819389343,-0.056554559618234634
bar,cocktail,0.4148649573326111,0.7325406670570374
box,telephone,0.4102357029914856,0.15112625062465668
point,telephone,0.3134598731994629,0.047945331782102585
call,telephone,0.524166464805603,0.13476313650608063
ringing,telephone,0.48155924677848816,0.478590190410614
cord,telephone,0.467312753200531,0.7208734750747681
cave,crystal,0.34523874521255493,0.6871935129165649
piece,crystal,0.3542258143424988,0.046220965683460236
building,block,0.5206987261772156,0.18308067321777344
cheese,block,0.3479888439178467,0.284254252910614
house,block,0.4629780054092407,0.2827303409576416
clipping,yard,0.31163889169692993,nan
tent,yard,0.3680732250213623,0.5924324989318848
guy,nose,0.4129505455493927,0.24867498874664307
ride,airplane,0.44321298599243164,0.26336267590522766
grinder,stump,0.3092578947544098,nan
stick,drum,0.42143547534942627,-0.0008560717105865479
body,drum,0.35181474685668945,0.3605705499649048
teacher,infant,0.38444602489471436,nan
mom,lizard,0.4024115800857544,0.1285524070262909
dung,lion,0.43087300658226013,nan
sword,iron,0.4539807438850403,0.3609951436519623
leg,iron,0.37735891342163086,0.12088942527770996
board,iron,0.3431088328361511,0.025900952517986298
clock,grandfather,0.3916000723838806,0.2685895264148712
drop,whisky,0.2644094228744507,nan
ginger,whisky,0.46174660325050354,nan
body,human,0.4875248372554779,0.19330814480781555
head,human,0.3885975182056427,0.0844983235001564
race,human,0.4613584876060486,0.39834874868392944
cup,tea,0.6261926889419556,0.5287193655967712
pot,tea,0.4992274045944214,0.6211133003234863
bag,tea,0.4421149492263794,0.26051604747772217
towel,tea,0.43551844358444214,0.2643739581108093
cake,tea,0.5190207958221436,0.725580096244812
pickle,tea,0.4255000948905945,0.6179091930389404
room,tea,0.45558637380599976,0.22183477878570557
seal,leopard,0.3959203362464905,0.7675474882125854
peacock,mutant,0.3052367568016052,nan
toy,mutant,0.37682777643203735,nan
print,paw,0.4563840627670288,0.4114973545074463
crater,meteor,0.5033407807350159,nan
bush,thorn,0.43443983793258667,0.5192978382110596
tree,pointy,0.23389127850532532,0.1582396924495697
fish,pointy,0.2793635129928589,0.189897820353508
tip,pointy,0.4112194776535034,0.10148941725492477
candy,cotton,0.4813276529312134,0.2903233766555786
ball,cotton,0.42165741324424744,0.10744324326515198
shirt,cotton,0.5066370368003845,-0.15969839692115784
lining,cotton,0.3987419605255127,0.39348071813583374
toy,frog,0.4305775761604309,0.30931177735328674
outfit,frog,0.33416521549224854,0.5177327394485474
book,frog,0.3485308885574341,0.29283028841018677
leg,frog,0.4392138123512268,0.391570508480072
umbrella,frog,0.2701883316040039,0.57370924949646
hat,frog,0.35768041014671326,0.5683817863464355
girl,frog,0.4605329930782318,0.3220261335372925
jump,frog,0.35624414682388306,0.11577571928501129
house,frog,0.36035341024398804,0.31423714756965637
herb,blooming,0.38426679372787476,nan
month,blooming,0.3745000958442688,nan
cake,cup,0.4698118269443512,0.4089970290660858
handle,umbrella,0.34238991141319275,0.46949461102485657
tree,umbrella,0.36926954984664917,0.3261170983314514
stick,umbrella,0.3698052167892456,-0.017251962795853615
gift,furnishings,0.43881869316101074,nan
window,lounge,0.39860981702804565,nan
door,oven,0.45705991983413696,0.47495874762535095
top,oven,0.2827092111110687,0.3780437111854553
mitt,oven,0.4890659749507904,0.23848819732666016
jam,traffic,0.4815003573894501,0.5819742679595947
light,traffic,0.4422682821750641,0.2659555971622467
card,mail,0.39984261989593506,0.16107626259326935
truck,mail,0.4735502302646637,0.4302830100059509
uniform,mail,0.32893437147140503,0.16735227406024933
box,mail,0.4677479863166809,0.4351513683795929
person,mail,0.40685033798217773,0.1676989048719406
ladder,rope,0.5303356051445007,0.4917925000190735
walker,rope,0.3819224238395691,0.2653861939907074
infection,sinus,0.5256340503692627,nan
pit,arm,0.2968153655529022,0.20556287467479706
album,photo,0.45184326171875,0.7646839618682861
meatball,spaghetti,0.4732510447502136,0.46321550011634827
porridge,spaghetti,0.4789876341819763,0.6044428944587708
board,diving,0.3388369381427765,0.32729673385620117
dummy,diving,0.37158969044685364,nan
door,patio,0.4699946641921997,nan
barbecue,patio,0.5812430381774902,nan
bread,banana,0.42158788442611694,0.790341854095459
chip,banana,0.38888245820999146,0.7001799941062927
sundae,banana,0.3750680088996887,0.29792141914367676
apple,banana,0.5677878856658936,0.7810614109039307
tree,banana,0.4510367512702942,0.1708931177854538
mess,banana,0.31982409954071045,0.2473372220993042
shell,enamel,0.41226130723953247,0.39371970295906067
curtain,drop,0.34901928901672363,-0.18887972831726074
camera,video,0.5933045744895935,0.6283406019210815
store,video,0.3850085735321045,0.08531404286623001
recorder,video,0.46224451065063477,0.29860106110572815
player,video,0.45785605907440186,0.3319551944732666
tape,video,0.6015560030937195,0.5986825823783875
doll,rag,0.5472103953361511,0.32071200013160706
gas,cooker,0.4686363637447357,nan
closet,locked,0.45170292258262634,0.30363309383392334
gate,locked,0.4098603427410126,0.3493902087211609
door,locked,0.5362799167633057,0.1685124784708023
office,box,0.5319674611091614,0.2790427803993225
toy,box,0.4781372845172882,0.5620177388191223
cooler,box,0.39647287130355835,-0.030759990215301514
tape,box,0.385631263256073,0.27035436034202576
head,mop,0.3597690463066101,0.20032274723052979
repair,tool,0.3651868999004364,0.5485693216323853
box,tool,0.44215261936187744,0.16804340481758118
bone,hip,0.5166012048721313,0.6110181212425232
shop,cake,0.4554300308227539,0.34588614106178284
baby,cake,0.4521276354789734,0.23027139902114868
stall,cake,0.36561518907546997,nan
roll,crusty,0.362913578748703,nan
loaf,crusty,0.4555278718471527,nan
top,crusty,0.3290681838989258,nan
toilet,ladies,0.3941880762577057,0.2859904170036316
mother,ladies,0.42778903245925903,0.2424575388431549
pile,gravel,0.4599076211452484,0.4044533669948578
border,gravel,0.31950539350509644,0.6321812868118286
piece,clock,0.36625349521636963,0.2777827978134155
tower,clock,0.5586279034614563,0.3108885884284973
book,clock,0.2857951819896698,0.33659327030181885
horse,velvety,0.2520999014377594,nan
calf,velvety,0.3173396587371826,nan
present,birth,0.38188695907592773,0.5936934947967529
day,birth,0.42766937613487244,0.38914811611175537
date,birth,0.5889029502868652,0.16594059765338898
month,birth,0.4147689938545227,0.44972097873687744
scar,scar,1.0,1.0
drawer,battery,0.3592223823070526,0.31589245796203613
game,battery,0.33823925256729126,0.47874289751052856
constrictor,boa,0.6473641395568848,0.9793376326560974
finger,bleeding,0.3395196497440338,0.07482663542032242
head,bleeding,0.40170595049858093,0.1735764741897583
phone,bleeding,0.2950383424758911,0.09169115871191025
line,call,0.47002968192100525,-0.1825847178697586
box,call,0.37411317229270935,-0.09485705196857452
liner,bin,0.35593461990356445,nan
truck,digger,0.4769461452960968,0.23702384531497955
honey,shovel,0.35806140303611755,0.17687997221946716
fork,shovel,0.48134472966194153,0.7316798567771912
scoop,shovel,0.5482144355773926,0.14255061745643616
pie,cheese,0.4636966586112976,0.6360200643539429
pizza,cheese,0.5928424596786499,0.7685853242874146
packet,cheese,0.37157517671585083,0.14536699652671814
ball,cheese,0.42250296473503113,0.1847396343946457
sauce,cheese,0.5245914459228516,0.6998234987258911
sandwich,cheese,0.5376819372177124,0.7924792766571045
bag,cheese,0.42483288049697876,0.15163275599479675
stick,cheese,0.3262256681919098,0.21569159626960754
slice,cheese,0.40777722001075745,0.4413348436355591
lady,store,0.3549630343914032,0.1294378936290741
room,store,0.4603184461593628,0.2606900930404663
bear,teddy,0.5516987442970276,0.6735963821411133
workshop,teddy,0.2843424677848816,nan
snack,teddy,0.4178937077522278,0.16563904285430908
home,teddy,0.3992288112640381,0.013110354542732239
book,teddy,0.40636715292930603,0.20739378035068512
honey,medication,0.3832515478134155,nan
town,people,0.5146052241325378,0.3467254638671875
zombie,people,0.32267048954963684,0.12556317448616028
group,people,0.4788624942302704,0.38493359088897705
rug,people,0.29056817293167114,0.23964762687683105
soup,worm,0.3964349627494812,0.3649101257324219
belly,worm,0.46216535568237305,0.2882050573825836
bin,worm,0.3857676684856415,0.45572689175605774
poop,worm,0.4311157763004303,0.30751192569732666
food,worm,0.31697961688041687,0.21703395247459412
hair,blonde,0.6163226962089539,0.17838868498802185
one,blonde,0.4012378752231598,0.0990498885512352
kit,doctor,0.3873688280582428,0.26916155219078064
visit,doctor,0.40357065200805664,0.5170235633850098
bed,princess,0.3630841374397278,0.16286903619766235
sticker,princess,0.262006014585495,0.45913803577423096
tea,princess,0.3665308356285095,0.386184960603714
puzzle,princess,0.3158709406852722,0.3883780539035797
cake,princess,0.44180792570114136,0.4689737558364868
snack,princess,0.3875896632671356,0.3190542459487915
switch,timer,0.4225550591945648,0.21994110941886902
dog,dalmatian,0.5856401920318604,nan
police,military,0.5545127987861633,nan
person,military,0.36113041639328003,nan
dish,satellite,0.5447714328765869,0.21676692366600037
music,dance,0.6570901274681091,0.3617253601551056
contest,dance,0.3867824077606201,0.09636335074901581
floor,dance,0.4660749137401581,-0.07197447121143341
room,dance,0.4377709925174713,0.04388122260570526
box,sand,0.42662692070007324,0.6186991930007935
sheep,sand,0.38239529728889465,0.2928611934185028
swell,sand,0.38157662749290466,nan
toy,sand,0.44979462027549744,0.5822144746780396
castle,sand,0.4012305736541748,0.540307879447937
block,sand,0.3263227343559265,0.39259493350982666
leg,pant,0.4341451823711395,0.3491060137748718
cutter,hedge,0.2385464608669281,nan
shears,hedge,0.41020554304122925,nan
hash,beef,0.43622905015945435,nan
sandwich,beef,0.4432845711708069,0.371417373418808
sandwich,wire,0.41202300786972046,0.25942179560661316
hair,wire,0.43331611156463623,0.0673523023724556
window,bathroom,0.4352068305015564,0.2422897219657898
suite,bathroom,0.5063965320587158,nan
ceiling,bathroom,0.476345956325531,0.7270780801773071
room,bathroom,0.654638409614563,0.2641739845275879
shop,bathroom,0.48220294713974,0.6890217065811157
seat,tub,0.4740583002567291,0.4404541850090027
toy,tub,0.48480457067489624,0.4206387996673584
picture,draw,0.3620874881744385,0.21229572594165802
bridge,draw,0.329196035861969,-0.008411752060055733
pile,draw,0.3679964542388916,-0.055049724876880646
prize,draw,0.36594992876052856,0.04959247633814812
ticket,draw,0.2828601598739624,-0.1205393373966217
hat,safari,0.37453070282936096,0.06323713064193726
baby,doll,0.5702533721923828,0.4913937747478485
dress,doll,0.4848054051399231,0.2904873490333557
house,doll,0.4965924620628357,0.444679319858551
product,cat,0.2792830765247345,nan
scratching,cat,0.32585251331329346,0.20302650332450867
hair,cat,0.42477038502693176,0.1343555599451065
food,cat,0.40423446893692017,0.1818487048149109
litter,cat,0.4487236738204956,nan
bucket,rusty,0.4258809983730316,0.04393340274691582
nail,rusty,0.3874565362930298,0.3896673917770386
butt,naked,0.40897929668426514,0.18671172857284546
person,naked,0.30036452412605286,0.07920381426811218
bear,naked,0.3569629490375519,0.2012048363685608
girl,naked,0.4387098550796509,0.3612738251686096
baby,naked,0.387657105922699,0.182531476020813
mole,naked,0.2471652626991272,0.6924128532409668
child,naked,0.3844423294067383,0.6268177628517151
leaf,cabbage,0.5095742344856262,0.3918120861053467
plant,cabbage,0.4520348608493805,0.32548001408576965
boy,goat,0.5431356430053711,0.3906098008155823
duck,father,0.32439368963241577,0.44659990072250366
hair,witch,0.34829962253570557,0.06537245213985443
castle,witch,0.46031156182289124,0.4553489685058594
station,crane,0.4134068489074707,0.4257100224494934
piece,truck,0.4037884771823883,0.32691091299057007
mom,truck,0.4740385413169861,0.062380120158195496
book,truck,0.406063973903656,0.4511466324329376
water,teapot,0.38273319602012634,nan
game,person,0.4159711003303528,0.3211384415626526
camera,movie,0.5344436168670654,0.5945829153060913
puppet,movie,0.38708576560020447,0.37872856855392456
channel,movie,0.41734352707862854,0.48923930525779724
theater,movie,0.5942935943603516,0.2996949851512909
leaping,salmon,0.3577578663825989,nan
salad,salmon,0.4768635630607605,0.40787607431411743
sandwich,salmon,0.3250775933265686,0.08467221260070801
tray,tin,0.4699208736419678,0.1005902886390686
can,tin,0.28096750378608704,-0.001364775002002716
group,scout,0.3636779487133026,nan
tent,scout,0.3717253506183624,nan
badge,scout,0.40272432565689087,nan
plant,zucchini,0.4018505811691284,0.30707645416259766
till,cash,0.2580670416355133,0.03286178782582283
book,cash,0.35226085782051086,0.2970029413700104
skin,pear,0.39356014132499695,0.5565427541732788
juice,pear,0.5171725153923035,0.5047942399978638
tree,pear,0.526435911655426,0.2273039072751999
yogurt,pear,0.3542414903640747,0.5495107173919678
green,olive,0.5031752586364746,0.25474312901496887
oil,olive,0.5901145339012146,0.5581754446029663
crisp,bacon,0.3712390959262848,nan
casserole,bacon,0.4543948769569397,0.7159371972084045
toast,bacon,0.5048024654388428,0.5049622058868408
edge,knife,0.5310657024383545,0.30071473121643066
bone,doggy,0.3802837133407593,0.5664156079292297
food,doggy,0.3578587770462036,0.27249401807785034
bin,doggy,0.3004002869129181,0.5708649158477783
tail,doggy,0.4214423596858978,0.4054895043373108
chap,machine,0.40700870752334595,nan
gun,machine,0.5744304656982422,0.5862800478935242
smock,machine,0.32451963424682617,0.4241437315940857
ball,eye,0.4708557724952698,0.36417627334594727
shadow,eye,0.4568645656108856,0.3955221176147461
witness,eye,0.40867024660110474,nan
square,inch,0.5221008062362671,0.37581998109817505
wire,inch,0.4070029854774475,0.6295499801635742
suit,shell,0.30866867303848267,0.7555073499679565
rose,ceiling,0.33647486567497253,0.6820033192634583
tile,ceiling,0.48494356870651245,0.3856847882270813
back,tie,0.43995755910873413,0.20234832167625427
table,massage,0.3973250389099121,0.09285543859004974
tile,cork,0.4320708215236664,nan
basket,laundry,0.4455716609954834,0.37363675236701965
body,peacock,0.3253800868988037,0.325819194316864
feather,peacock,0.4159923791885376,0.7471866607666016
sherry,wine,0.6263993382453918,nan
glasses,wine,0.5288916826248169,0.1557087004184723
purse,wine,0.3662758469581604,0.15957599878311157
gate,sign,0.3832562267780304,0.5083196759223938
piece,triangle,0.43480777740478516,0.5136058330535889
roof,triangle,0.3418276011943817,0.37226808071136475
toast,triangle,0.23048636317253113,0.18735530972480774
cell,sickle,0.48576319217681885,nan
tray,ash,0.4169800281524658,0.20925402641296387
jacket,unbuttoned,0.5133881568908691,nan
pants,unbuttoned,0.4821247160434723,nan
potato,mashed,0.5208446979522705,0.7418204545974731
porridge,oat,0.5727658867835999,nan
meal,oat,0.4466959834098816,nan
company,festival,0.4516722559928894,nan
chocolate,vanilla,0.5998742580413818,0.7826393842697144
pudding,vanilla,0.3944544494152069,0.8143038749694824
wafer,vanilla,0.3463883399963379,nan
